#{"t_start": 1607337599.7377625, "env_id": null}
r,l,t
-111.855545,410,4640.518511
951.52494,427,4640.934807
595.43288,240,4641.172233
323.465481,253,4641.480128
976.262672,105,4641.585097
695.611327,232,4641.830807
666.332771,146,4641.975171
-457.640558,323,4642.282794
-1639.33234,506,4642.792541
424.76867,366,4643.153108
46.718698,287,4643.45514
-362.896736,316,4643.793982
736.4786,215,4644.010033
794.657428,523,4644.535538
986.840382,105,4644.647439
-2103.910553,351,4644.9668
311.243432,451,4645.44774
-22.701796,285,4645.72242
991.275619,212,4645.952743
355.91377,390,4646.342654
45.513358,530,4646.865447
-432.906765,360,4647.235476
-1027.956223,606,4647.82113
472.206057,172,4648.006868
-709.847943,600,4648.603465
-117.164393,545,4649.183278
963.908126,27,4649.207801
876.664831,564,4649.726503
681.440242,220,4649.953194
897.622225,358,4650.348366
854.845007,230,4650.571458
673.335396,357,4650.894454
-1119.475654,505,4651.425774
-329.478239,276,4651.723424
-352.732733,435,4652.143546
637.418571,505,4652.685351
-611.384017,632,4653.306807
37.195079,334,4653.651714
881.75332,338,4653.995323
217.809154,386,4654.375247
668.218046,108,4654.489925
-3789.146,612,4655.05756
666.246885,435,4655.501446
920.040843,740,4656.213318
899.238399,433,4656.639001
859.351305,225,4656.857171
-313.788059,292,4657.141618
783.418768,290,4657.45015
269.346768,479,4657.9071
249.461515,338,4658.246804
-24.679837,487,4658.739004
921.302097,186,4658.907966
727.652331,241,4659.149145
-323.84807,420,4659.583055
732.869746,150,4659.759058
576.065362,653,4660.40995
814.519113,303,4660.70276
-1087.822549,633,4661.348738
-3342.348139,1001,4662.348334
-5227.908868,743,4663.081359
657.555066,634,4663.734791
979.906634,390,4664.095104
-971.277227,638,4664.704072
-272.028741,546,4665.251687
851.859448,593,4665.871805
983.274636,109,4665.993103
-32.903127,492,4666.516189
724.464702,216,4666.731157
849.271744,161,4666.888457
-937.160431,570,4667.461131
618.759979,442,4667.884655
-203.424316,660,4668.565636
864.482522,240,4668.821617
-169.694424,538,4669.345795
29.160118,275,4669.618222
-764.966604,582,4670.224692
699.969911,278,4670.497467
-320.92085,496,4670.985018
869.96588,293,4671.267394
-28.222543,342,4671.652226
869.936787,131,4671.789222
-196.030546,518,4672.295775
-3929.008725,534,4672.834329
-4970.011264,673,4673.505182
-4601.023173,736,4674.22763
161.687935,390,4674.626012
611.591751,159,4674.773912
814.472699,384,4675.146303
442.043362,176,4675.34436
915.82392,397,4675.746844
873.820432,261,4676.029582
115.481239,420,4676.467501
-1944.491618,387,4676.863882
-436.619485,337,4677.216316
762.915548,269,4677.501493
872.321977,225,4677.744083
191.059864,306,4678.034304
-1348.233424,419,4678.468592
-601.955184,368,4678.841697
-1075.510364,520,4679.357268
701.34834,380,4679.766079
674.962545,176,4679.979199
-5316.42776,547,4680.536436
962.547262,274,4680.819751
-303.245126,390,4681.20398
-1654.526807,493,4681.718298
650.171019,263,4681.97968
525.697226,479,4682.490569
831.479305,265,4682.767441
360.23103,502,4683.267642
874.999317,463,4683.721128
-3657.875781,668,4684.392496
-379.664482,539,4684.979814
-516.149819,454,4685.429343
970.321981,101,4685.538234
-566.904101,436,4685.974517
302.735353,489,4686.431086
328.1594,306,4686.761165
156.500433,420,4687.193379
373.934411,744,4687.99735
811.470083,174,4688.163426
973.313276,210,4688.38261
194.511416,479,4688.908974
980.479837,229,4689.113061
-40.919364,163,4689.3189
-219.385853,426,4689.721715
630.66028,630,4690.393901
-136.994389,560,4690.93781
112.750269,327,4691.283099
899.987978,87,4691.37798
615.704731,366,4691.70462
-112.068737,276,4692.005985
611.195123,502,4692.5687
332.466042,450,4693.005575
656.423826,189,4693.215292
897.757832,92,4693.283506
285.738953,402,4693.67364
469.654101,223,4693.918419
687.614784,221,4694.144074
465.070408,404,4694.539611
758.363134,697,4695.26485
-138.694375,312,4695.580835
-1166.804134,511,4696.139982
847.378049,198,4696.328562
740.123879,788,4697.158826
-94.516007,365,4697.470486
627.276729,422,4697.896437
908.325233,251,4698.171317
200.112677,462,4698.608257
801.260156,415,4699.075678
782.656371,292,4699.355838
841.819354,105,4699.481583
315.030172,371,4699.819922
552.770063,207,4700.033217
-109.112415,492,4700.521872
270.029706,324,4700.859547
-329.255633,679,4701.517884
901.941405,449,4701.954306
302.206029,300,4702.285362
336.68977,447,4702.724667
787.356707,406,4703.131286
467.912138,203,4703.345353
-2081.154966,518,4703.858681
-938.874294,595,4704.463167
683.233609,167,4704.634053
927.519513,308,4704.946253
985.869274,108,4705.073563
962.635393,345,4705.420037
839.278957,203,4705.597234
-576.590792,476,4706.082143
392.393902,253,4706.326058
372.95571,333,4706.678484
-273.47292,505,4707.209002
-348.5072,415,4707.61528
374.40726,415,4708.042813
-1431.738358,445,4708.491003
676.314518,156,4708.641823
858.774241,303,4708.929755
212.100728,395,4709.341708
833.714425,282,4709.641843
230.720391,396,4710.054678
-2418.561415,913,4710.92235
-43.772356,319,4711.244948
364.795701,788,4712.037251
-2549.105609,551,4712.639287
-534.428355,387,4713.028134
683.341311,224,4713.233032
-1380.74514,455,4713.688096
-3438.397281,1001,4714.713994
690.178459,838,4715.549421
822.91654,167,4715.742745
829.502213,202,4715.909716
-458.989593,488,4716.404037
-3617.331014,605,4717.00712
451.961954,229,4717.311588
977.807431,243,4717.553041
680.564801,249,4717.774063
499.134645,596,4718.394751
335.159045,431,4718.799416
-1057.927198,611,4719.407705
789.371109,504,4719.881061
592.324254,222,4720.111042
504.98799,325,4720.416075
909.136236,269,4720.715436
-5.206117,589,4721.30529
735.684913,144,4721.446407
-3655.459644,577,4722.033492
-975.941635,624,4722.673498
268.66985,668,4723.35262
395.125451,892,4724.260982
907.399118,599,4724.825304
589.791584,233,4725.025566
920.056953,72,4725.131737
-1939.721509,477,4725.593012
434.019958,276,4725.847874
982.870667,53,4725.885256
971.12955,56,4725.961144
435.540488,497,4726.444708
465.733597,174,4726.601312
504.784132,417,4727.019515
670.469448,592,4727.60627
-3233.264776,1001,4728.562216
-2516.68182,580,4729.12388
981.082097,162,4729.281152
783.461932,246,4729.518213
689.051743,124,4729.636587
-3276.973885,702,4730.341128
905.049937,90,4730.406999
877.6027,156,4730.586632
986.644731,144,4730.715292
821.486509,119,4730.832934
531.200649,400,4731.224851
882.827464,275,4731.494191
-70.678281,434,4731.888615
947.757658,372,4732.283573
-173.987292,232,4732.542844
917.750763,313,4732.875818
-305.473753,215,4733.083202
456.737172,397,4733.47288
-599.564667,522,4733.993791
668.799696,157,4734.171581
-3575.904111,658,4734.794465
-775.350585,463,4735.243851
924.247653,256,4735.497163
-1487.822337,518,4735.99804
54.101352,394,4736.397087
840.566716,453,4736.833728
893.297145,238,4737.076293
-3717.600909,747,4737.764496
757.438288,352,4738.109243
-1018.158771,592,4738.634438
930.726551,318,4739.015294
875.110803,145,4739.138591
975.618535,60,4739.183249
-727.272704,380,4739.555278
-302.345723,247,4739.832516
-977.33347,261,4740.084477
731.63033,156,4740.224335
-3094.120831,561,4740.820148
438.142101,395,4741.205856
-1135.990006,492,4741.696662
-1348.04776,506,4742.203985
518.270327,409,4742.60012
358.950744,609,4743.23108
713.861869,695,4743.902145
-600.751887,428,4744.303162
-2764.045041,462,4744.814953
-1763.24473,515,4745.401223
-3166.06688,900,4746.301351
823.331702,467,4746.760987
385.730746,228,4746.998433
774.340282,216,4747.185911
630.945172,289,4747.467666
-2029.283068,904,4748.418749
-673.140226,681,4749.09784
703.030173,504,4749.593871
-5581.246805,806,4750.368422
984.268075,254,4750.614528
-498.26684,563,4751.169621
160.391446,416,4751.614409
-6430.441652,664,4752.294356
987.966113,249,4752.54749
-3601.872669,645,4753.22251
857.678659,181,4753.39805
-3302.697903,621,4754.081233
-1254.723369,822,4754.845287
86.368591,333,4755.196786
-4926.141834,1001,4756.228469
-175.463866,463,4756.710238
934.592738,699,4757.381684
-3024.100313,735,4758.119815
974.150883,228,4758.344209
-515.355455,647,4758.989525
-1238.125804,549,4759.510793
955.355305,442,4759.943512
-1159.973647,464,4760.423411
548.837892,276,4760.700936
841.610267,945,4761.714364
-363.92937,425,4762.136368
944.559106,197,4762.31208
859.677823,361,4762.668215
299.51309,500,4763.18319
-3466.665271,727,4763.933187
981.952491,246,4764.191093
76.532332,566,4764.70478
-2877.835006,575,4765.302302
894.086923,531,4765.814376
985.242847,334,4766.134651
888.790705,909,4767.062711
901.786519,95,4767.131869
-1690.25262,549,4767.684684
745.485919,503,4768.168929
846.76684,134,4768.350708
417.620756,579,4768.906026
-980.102535,311,4769.209731
-2624.057842,687,4769.889537
965.877306,420,4770.31563
989.067983,196,4770.528066
-569.085763,530,4771.06903
965.715142,462,4771.516372
441.438941,401,4771.925267
830.234179,674,4772.604558
75.664637,659,4773.289612
593.514308,719,4774.017379
497.094882,480,4774.48404
540.379021,475,4774.954741
-296.183649,405,4775.369832
-224.922362,400,4775.742593
-824.091889,503,4776.248082
652.89571,461,4776.725253
-452.693666,450,4777.179329
918.431683,460,4777.641428
978.476781,443,4778.080412
-294.849915,469,4778.556444
-845.51618,492,4779.059917
944.203326,134,4779.188471
819.003165,613,4779.815876
876.10496,260,4780.080275
189.786141,437,4780.498645
845.750918,422,4780.906901
236.313753,349,4781.268154
-21.413311,327,4781.598109
-1064.627308,505,4782.107031
-1937.378034,517,4782.585021
847.545293,882,4783.496945
-2995.607216,539,4784.054975
704.946456,463,4784.484458
557.94949,190,4784.685983
-2537.508242,976,4785.678163
-132.388434,744,4786.389266
108.193915,475,4786.873732
975.591641,291,4787.179244
688.842375,188,4787.388242
933.535398,70,4787.440542
862.782911,164,4787.62362
691.297849,362,4787.983247
834.913889,86,4788.06237
-4668.527379,702,4788.75782
699.608716,320,4789.075953
614.091316,310,4789.378181
301.89341,561,4789.908652
-764.353638,770,4790.710541
740.481002,149,4790.856084
-97.528777,731,4791.615938
637.058171,361,4791.979321
217.355385,577,4792.565654
708.678058,119,4792.694602
742.305834,128,4792.832965
-2627.769215,585,4793.437862
-919.442426,576,4794.003907
890.09402,234,4794.268912
-1905.484935,586,4794.851812
-5209.769957,703,4795.546549
862.060611,442,4795.986316
-526.598483,519,4796.579375
860.297945,652,4797.205335
-1501.456565,757,4797.957604
799.929411,647,4798.614258
-1276.905476,538,4799.165904
632.689781,253,4799.417417
846.117772,222,4799.643048
-1410.740251,489,4800.087316
-131.512657,427,4800.59699
698.794405,367,4800.982565
833.309703,204,4801.180301
-1603.053408,400,4801.566179
894.051887,186,4801.77794
-1642.73843,522,4802.296249
-1327.656018,616,4802.917279
843.555408,835,4803.719224
859.762278,146,4803.863646
644.751509,668,4804.56298
950.940539,526,4805.086422
751.366746,295,4805.373957
-649.309511,595,4805.986748
727.488824,235,4806.205348
981.290135,326,4806.557928
584.243676,685,4807.220769
-3122.586171,818,4808.069652
-796.270449,571,4808.635418
807.250023,588,4809.264349
377.716534,141,4809.40695
661.161464,195,4809.571273
536.52836,560,4810.147813
767.460825,947,4811.088333
898.3806,76,4811.176216
-482.807062,684,4811.870309
416.885288,560,4812.435529
-387.529343,467,4812.909235
574.397734,460,4813.3955
-364.450248,470,4813.830261
842.270915,119,4813.950379
94.515161,735,4814.672329
899.113888,151,4814.82435
781.45841,961,4815.774293
487.57923,924,4816.671814
992.247831,135,4816.805007
-958.533062,470,4817.296031
-363.198722,681,4817.967168
-1088.188027,403,4818.391669
885.525472,659,4819.049725
701.562291,155,4819.229597
86.50688,398,4819.643905
81.830336,518,4820.178556
-1851.850744,477,4820.641992
251.789655,825,4821.516822
32.833902,535,4822.035964
880.798123,182,4822.198365
-1333.86569,526,4822.760133
-1422.994859,637,4823.400559
-4318.865358,1001,4824.355277
-3332.097434,782,4825.12767
138.181274,809,4825.932424
494.678154,294,4826.199225
-1831.631593,467,4826.691973
954.005957,431,4827.08216
-188.7508,230,4827.342473
343.762882,334,4827.686562
808.37188,756,4828.410502
-1735.881397,599,4829.017279
-6193.988187,793,4829.786727
-5041.912202,859,4830.670646
-762.84173,461,4831.138847
-918.381727,577,4831.717077
750.430229,170,4831.878367
-3385.583996,1001,4832.888548
-21.825168,344,4833.250115
988.093053,208,4833.467
209.455371,395,4833.854103
630.618554,646,4834.515679
688.14544,737,4835.232076
987.279554,48,4835.303501
-1383.420269,421,4835.710661
857.126223,125,4835.842214
893.450941,87,4835.94711
529.264888,410,4836.36104
963.763787,532,4836.888237
339.765341,207,4837.114279
987.207788,144,4837.247023
-56.978286,224,4837.499006
703.256578,349,4837.826304
-409.728384,320,4838.156551
-83.902386,402,4838.561761
638.534774,401,4838.956277
691.132593,353,4839.31974
975.959063,413,4839.738191
695.024281,163,4839.890479
825.209662,587,4840.500033
-634.60927,523,4841.00008
-629.52971,626,4841.697188
861.656057,428,4842.11586
860.000163,130,4842.24871
-2205.907574,725,4842.984007
298.185964,387,4843.373363
-1453.971472,620,4844.012872
984.654847,219,4844.245928
979.505237,372,4844.588767
257.67267,517,4845.085702
-1996.652383,803,4845.886023
-1540.127015,432,4846.306272
137.646152,484,4846.828022
225.323552,442,4847.236135
742.504156,135,4847.368595
825.263614,395,4847.79512
483.02606,335,4848.113078
941.300016,77,4848.205276
496.368443,373,4848.600736
-820.14592,332,4848.911645
965.700292,369,4849.279475
982.020005,175,4849.492355
90.647266,437,4849.924559
-1140.818761,704,4850.633754
701.571877,464,4851.075065
232.551574,359,4851.444017
-1846.590754,742,4852.185105
706.123679,385,4852.575862
859.374361,877,4853.469104
903.009809,606,4854.032729
200.196159,286,4854.306596
447.53276,323,4854.669043
-1819.105928,740,4855.419627
987.402577,100,4855.54906
644.843873,338,4855.879242
607.74759,279,4856.15363
333.752262,722,4856.886817
706.045539,287,4857.167691
987.598796,91,4857.269389
-2641.815796,519,4857.8052
-2374.288496,725,4858.525688
-518.391348,386,4858.925914
934.404506,62,4858.999582
932.644086,92,4859.093983
-2720.232063,954,4860.028355
-3929.439801,1001,4861.023902
862.262489,775,4861.837599
-1154.97107,342,4862.188186
836.577669,494,4862.701988
938.04059,594,4863.260002
-25.962503,267,4863.56091
699.432941,463,4864.018851
-135.869112,601,4864.592783
916.881209,372,4864.959604
723.022047,530,4865.475369
-182.24677,486,4865.980498
738.904464,162,4866.143504
310.806956,850,4867.016288
635.08104,812,4867.798957
-3665.558904,652,4868.445788
468.810135,181,4868.621023
930.181557,372,4869.005535
303.508922,332,4869.343633
768.094073,301,4869.652044
327.673181,163,4869.846927
990.603172,170,4870.013076
387.223108,618,4870.633139
472.935687,177,4870.802158
701.695873,290,4871.096241
857.226042,126,4871.228165
-19.850189,947,4872.212265
-24.540014,251,4872.4586
375.205464,649,4873.121902
690.084451,301,4873.395795
705.566246,72,4873.483763
-2394.835995,525,4874.002193
469.843486,166,4874.163035
-310.262927,363,4874.533079
-2410.285236,665,4875.200083
-494.47491,398,4875.595314
-177.407451,454,4876.087636
-15.552757,441,4876.519172
726.148827,877,4877.413542
-2867.108547,742,4878.169746
508.145055,454,4878.604402
-934.932549,609,4879.215909
81.791021,479,4879.713385
-1196.574449,463,4880.195586
-1020.396689,488,4880.65896
-136.463579,316,4881.013479
278.953809,393,4881.401488
-2254.224438,721,4882.161057
203.962855,603,4882.74762
-408.723161,388,4883.133041
857.252484,115,4883.259702
896.289565,84,4883.358469
530.168809,195,4883.537702
732.969878,729,4884.28536
862.804613,121,4884.411411
-1954.416679,523,4884.936933
340.516556,318,4885.249213
660.594167,220,4885.446183
-2965.351418,597,4886.056125
-501.461457,367,4886.409727
-392.61498,407,4886.827564
-124.750561,380,4887.213085
865.031758,202,4887.431829
-1171.20156,483,4887.90302
-1231.68218,392,4888.290266
910.94076,159,4888.475607
-2246.76118,641,4889.141106
477.51675,213,4889.330234
693.749264,194,4889.536362
985.430064,212,4889.723762
606.877008,287,4890.055013
436.3974,415,4890.45227
-1624.535334,504,4890.972084
521.972749,898,4891.879203
-1232.242435,376,4892.24984
842.294805,42,4892.28119
933.49543,174,4892.47453
643.363583,287,4892.735211
-598.309127,631,4893.393663
-593.748602,468,4893.828841
989.046437,467,4894.295399
725.531508,578,4894.87759
856.786082,501,4895.380639
848.276597,145,4895.553607
495.534577,204,4895.733621
821.810424,69,4895.846153
-119.14886,284,4896.134361
-14.219937,315,4896.429249
858.995561,197,4896.640889
-1.63075,360,4897.027122
-295.677205,548,4897.570024
907.69588,350,4897.935842
904.782875,196,4898.116966
699.006094,154,4898.269074
-6483.114234,1001,4899.263559
987.12501,177,4899.459197
871.822189,85,4899.524559
708.008967,125,4899.652391
371.214753,158,4899.839271
-2418.412548,681,4900.513309
-166.57855,338,4900.828084
811.018492,611,4901.454498
-166.10547,262,4901.71891
-49.708245,494,4902.205603
842.072087,106,4902.321512
940.722529,159,4902.477138
914.152152,682,4903.192579
-3311.862713,511,4903.673819
702.834111,133,4903.810891
742.882621,552,4904.366881
868.670086,216,4904.589204
843.963233,558,4905.132828
705.141294,144,4905.27513
256.078544,405,4905.677339
-53.161673,581,4906.283882
632.327515,188,4906.459318
-257.139936,355,4906.819145
987.804699,72,4906.90537
983.738157,102,4906.994146
920.87974,484,4907.458703
736.108088,139,4907.602831
481.620726,219,4907.825629
534.233473,413,4908.246975
-448.601904,407,4908.662659
8.001913,337,4909.009778
-279.693206,333,4909.355009
975.22877,792,4910.205705
788.288324,710,4910.86366
862.327342,95,4910.986355
-4774.298989,671,4911.642853
13.035882,361,4912.019278
203.003964,332,4912.356981
351.608996,795,4913.137007
-1423.664055,377,4913.520004
670.887421,146,4913.661312
294.364282,249,4913.925776
944.431677,341,4914.282209
-671.762643,461,4914.705932
-1895.740169,562,4915.287772
835.573749,303,4915.555142
-1866.449231,542,4916.074395
984.373444,77,4916.164606
859.569968,85,4916.26127
373.351532,309,4916.538786
979.297938,307,4916.824666
577.927335,368,4917.208703
910.401515,166,4917.362673
800.812156,282,4917.660569
-1705.268527,386,4918.054499
-3251.825106,576,4918.604701
392.160731,445,4919.071525
500.978059,549,4919.590907
980.8663,95,4919.694336
856.745072,146,4919.835723
18.640694,471,4920.356983
15.755087,553,4920.900254
336.30453,427,4921.318624
-1649.799833,452,4921.774467
951.250276,330,4922.087562
933.19983,87,4922.182063
930.584952,101,4922.287393
-1454.639634,509,4922.785189
957.542494,280,4923.073877
-397.052866,303,4923.36817
814.720741,423,4923.816545
621.892042,359,4924.153011
-398.332524,383,4924.53891
413.387193,526,4925.128081
764.029457,137,4925.265266
584.165649,456,4925.729125
714.303982,480,4926.214523
251.333543,451,4926.631711
877.445177,313,4926.961075
-62.209071,478,4927.457652
220.785019,197,4927.63061
749.589457,434,4928.089591
431.379462,402,4928.470795
-257.140334,804,4929.28716
-78.45526,612,4929.910822
833.568165,645,4930.578984
886.203422,516,4931.091819
501.180543,460,4931.542619
885.401247,165,4931.739654
-8.139496,343,4932.077891
847.225935,815,4932.911117
-138.437351,362,4933.270294
380.498764,158,4933.42578
-5748.567619,633,4934.033688
698.367559,350,4934.380318
-806.029669,370,4934.741022
-0.347065,418,4935.206378
829.7819,115,4935.326001
707.03619,112,4935.41818
-1048.312259,541,4935.993671
129.49667,645,4936.652123
94.675227,373,4937.035303
661.013318,541,4937.575457
130.976059,342,4937.902787
-1038.834863,344,4938.278773
959.860094,67,4938.36522
939.126623,191,4938.544893
984.151525,262,4938.807528
985.90161,144,4938.954798
-608.35157,455,4939.412603
937.369533,219,4939.647994
448.0839,167,4939.808866
-91.267266,467,4940.299853
934.367602,102,4940.380973
895.543684,147,4940.555913
606.223591,219,4940.74691
-1058.149463,502,4941.265082
666.945367,366,4941.647433
562.342256,315,4941.940516
-535.032251,449,4942.404005
930.020108,208,4942.623477
-55.634243,237,4942.819021
863.435234,189,4943.011882
833.671032,293,4943.314131
-484.809524,506,4943.816115
817.96393,261,4944.072842
-505.436233,431,4944.549142
982.218494,88,4944.615882
104.642269,550,4945.182984
856.009326,90,4945.26908
828.554485,388,4945.638948
986.479839,170,4945.827616
352.828639,312,4946.128531
-4.20695,388,4946.524431
700.464687,158,4946.670799
268.980346,342,4947.022832
648.788247,597,4947.643078
932.747819,97,4947.710089
434.413468,273,4948.006377
-635.4707,430,4948.429361
340.140802,387,4948.816694
-766.497265,880,4949.676238
466.768583,317,4949.982122
-329.40756,369,4950.363909
-810.790729,445,4950.83036
169.728028,301,4951.12629
-3023.173322,654,4951.751777
-1007.965492,302,4952.054767
619.058623,267,4952.370415
633.379484,243,4952.568639
272.636431,387,4952.949088
-1984.57196,539,4953.520628
632.406975,177,4953.688841
742.287017,172,4953.855798
705.718749,130,4953.99336
858.148153,252,4954.263745
981.44137,299,4954.580718
595.181209,380,4954.959463
986.029383,49,4955.00197
-109.009383,327,4955.361735
693.10869,441,4955.790729
256.111459,321,4956.130584
996.943874,167,4956.30104
-185.350952,183,4956.465384
371.389085,383,4956.834938
810.888002,81,4956.927181
933.323084,242,4957.170448
-734.901731,599,4957.767978
-2450.120927,906,4958.637609
-651.666683,442,4959.050959
981.058737,56,4959.123667
742.742755,291,4959.416385
158.974706,704,4960.112608
980.978481,268,4960.390223
836.025105,180,4960.588213
103.334483,245,4960.834906
95.880623,375,4961.217833
700.456224,301,4961.526314
-743.244605,444,4961.932035
-188.711546,423,4962.394056
639.840985,301,4962.687274
802.185501,111,4962.786581
-693.161753,323,4963.076179
895.124109,184,4963.292795
984.885429,143,4963.426162
-258.434361,413,4963.831815
-2909.816068,506,4964.3427
-3708.438983,628,4964.950309
-155.056558,547,4965.5035
59.577761,384,4965.887002
516.501752,508,4966.404046
594.492484,219,4966.618665
573.163704,319,4966.961036
-108.710183,475,4967.442431
351.394938,332,4967.777862
361.835863,285,4968.054639
86.176383,234,4968.31234
-439.983519,351,4968.658951
-268.302027,426,4969.071403
385.480806,555,4969.633688
288.710419,387,4970.013578
835.283332,280,4970.334713
-2022.771068,650,4970.981516
-557.296468,333,4971.291318
772.758398,259,4971.541121
171.287072,364,4971.913041
654.830925,135,4972.054496
-525.898998,525,4972.572803
628.339855,331,4972.916063
584.444504,237,4973.156017
932.281236,85,4973.222529
777.69107,452,4973.713289
978.353481,369,4974.082546
240.155888,348,4974.417457
150.758865,510,4974.93127
964.384223,388,4975.361663
706.075057,274,4975.630952
679.319137,468,4976.049197
849.949524,392,4976.433379
637.927635,250,4976.682365
925.38265,200,4976.90258
-145.863999,238,4977.151325
553.963328,376,4977.566572
699.489455,404,4977.935187
554.14734,668,4978.612599
-2927.992053,561,4979.176623
854.041033,133,4979.336958
662.681404,473,4979.807488
650.833763,381,4980.182288
870.442139,218,4980.414094
308.497619,258,4980.671737
972.122544,381,4981.051473
-589.287569,401,4981.456551
-2349.355051,599,4982.053078
-468.514486,448,4982.5063
436.900567,272,4982.769999
-1754.950354,586,4983.38464
977.869783,233,4983.626823
461.0211,175,4983.790545
802.691895,72,4983.879104
142.10995,211,4984.07281
-292.933689,338,4984.430653
734.183939,277,4984.701899
856.597298,147,4984.836261
-7.128672,369,4985.220568
-315.050876,405,4985.629256
81.685897,315,4985.963702
-145.659937,476,4986.421263
260.871615,329,4986.771351
-443.357855,378,4987.150856
-122.129288,508,4987.641082
787.642,133,4987.778634
-499.751162,325,4988.124389
-351.184657,247,4988.347169
439.065093,190,4988.576216
785.965004,65,4988.626412
799.882172,168,4988.820789
862.634643,103,4988.951117
994.549903,166,4989.097198
-1173.895003,411,4989.525015
714.895848,449,4989.975994
-419.441184,373,4990.310895
-1224.165618,463,4990.808712
970.438467,71,4990.901489
654.350549,122,4991.02707
838.517704,552,4991.584877
825.537826,210,4991.851659
-681.045569,389,4992.24798
814.51309,409,4992.646964
-639.291331,450,4993.072151
-4133.685672,651,4993.744691
839.776607,358,4994.107988
-1023.763403,534,4994.644881
-84.541208,382,4995.039603
20.440529,515,4995.568813
-2719.229296,599,4996.196692
860.797606,135,4996.325122
-3066.160628,548,4996.866614
306.035111,321,4997.194051
845.955087,75,4997.256548
-196.031289,299,4997.57963
949.481696,413,4998.007098
631.298359,250,4998.252781
749.673578,209,4998.479675
-365.457002,493,4998.937888
-337.641129,586,4999.525172
-4081.883242,863,5000.389437
-1370.913817,950,5001.360435
-264.332028,290,5001.663561
396.784686,461,5002.115695
967.275181,287,5002.38033
556.054993,407,5002.817734
990.51968,200,5002.99458
-634.323357,406,5003.368826
857.295,98,5003.474696
-1202.454731,874,5004.385765
740.777519,108,5004.488219
854.452793,304,5004.806525
600.332758,392,5005.225136
850.777406,246,5005.460677
-308.326209,379,5005.839796
420.460853,326,5006.209612
-220.305656,486,5006.690217
215.737527,347,5007.052313
818.109189,423,5007.464117
965.854941,379,5007.864223
789.603322,263,5008.117193
797.395966,99,5008.222508
9.678029,312,5008.569398
297.176429,466,5009.008757
86.343182,540,5009.567254
-672.611845,429,5010.019137
-2281.492719,899,5010.948714
664.350846,129,5011.076719
706.371308,321,5011.362653
969.156884,392,5011.761158
40.14687,366,5012.116395
508.975325,204,5012.329238
17.199506,381,5012.710145
856.626385,107,5012.846221
605.393736,253,5013.097837
567.332651,379,5013.491729
361.796476,486,5013.969088
-375.66717,353,5014.341215
848.092217,103,5014.455715
-241.999066,248,5014.700523
386.807365,346,5015.055366
-2360.882262,539,5015.565452
-3346.171376,532,5016.124369
204.462985,469,5016.579469
965.166295,384,5016.983887
-198.980964,612,5017.575836
-1796.91781,568,5018.173828
105.116476,391,5018.567479
915.098715,94,5018.675463
228.718463,400,5019.106642
74.117971,607,5019.719542
463.58481,539,5020.262846
779.895527,416,5020.663964
858.164156,316,5020.970805
896.942104,183,5021.180394
-15.376981,240,5021.433361
864.628226,157,5021.582759
848.797562,346,5021.952536
534.784967,251,5022.198467
108.3123,359,5022.53865
-4978.231375,1001,5023.571956
175.604425,233,5023.812017
954.916767,144,5023.963851
891.761198,523,5024.482359
-1195.060584,553,5025.057275
372.974185,291,5025.333619
963.711578,346,5025.689496
303.905039,394,5026.125567
-496.535739,693,5026.805682
376.567068,367,5027.182205
-185.123654,308,5027.503867
978.880669,236,5027.766583
687.919569,376,5028.137342
-84.670082,562,5028.721319
-833.948984,491,5029.207808
969.539119,283,5029.523589
-1848.960597,786,5030.34392
-2759.545358,613,5030.936028
357.728171,222,5031.177907
-472.040586,391,5031.549707
233.026946,324,5031.913808
401.599508,413,5032.331519
-265.326079,441,5032.763081
-723.426766,482,5033.261322
528.19323,394,5033.630547
-3922.81759,1001,5034.654099
-356.557866,513,5035.171592
513.218905,536,5035.702313
-3185.658901,677,5036.409609
476.21486,173,5036.585539
-2659.137073,711,5037.342788
974.105654,278,5037.640359
196.466377,218,5037.820445
-1782.703468,680,5038.610099
-52.669998,559,5039.171348
996.695478,184,5039.395095
-759.150535,461,5039.848188
658.324073,412,5040.257616
-249.130505,266,5040.528517
-2752.539242,635,5041.182377
-1512.591852,504,5041.756129
-1225.012076,622,5042.364824
913.579798,57,5042.440313
702.504552,111,5042.562896
-39.179252,667,5043.214049
973.827801,81,5043.27885
53.837093,338,5043.633217
-667.168148,536,5044.15106
-2805.166136,727,5044.94921
-1541.606796,791,5045.739465
488.67254,340,5046.09442
917.688036,82,5046.15523
322.604171,269,5046.426107
852.254208,465,5046.907359
-8599.713571,610,5047.562764
-360.471693,956,5048.471195
874.688437,303,5048.794664
-193.474376,351,5049.107207
-196.098706,385,5049.510904
63.312047,505,5050.020591
-1368.227138,518,5050.578177
557.101709,431,5051.04755
-12380.637567,1001,5052.097503
949.402377,399,5052.510373
932.802856,220,5052.731414
829.924743,95,5052.84091
924.909581,857,5053.685642
998.200269,143,5053.828258
235.659979,715,5054.608227
91.130317,504,5055.101851
763.994108,527,5055.615966
-302.296322,504,5056.135433
-1589.496447,901,5057.078353
867.744228,158,5057.240819
-1882.23844,809,5058.023166
-705.984823,458,5058.492079
936.00328,193,5058.678544
723.082925,165,5058.875395
416.371292,468,5059.311375
967.762156,409,5059.708667
833.285958,228,5059.956872
